0.1 1 0.4 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.4 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.4 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.4 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.4 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.4 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=14/ field0original=0.1_densi=1_eps1=0_D2=1_i=0052_real.csv
0.1 1 0.6 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.6 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.6 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.6 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.6 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.6 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=15/ field0original=0.1_densi=1_eps1=0_D2=1_i=0056_real.csv
0.1 1 0.8 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
0.1 1 0.8 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
0.1 1 0.8 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
0.1 1 0.8 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
0.1 1 0.8 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
0.1 1 0.8 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=16/ field0original=0.1_densi=1_eps1=0_D2=1_i=0059_real.csv
