0.2	1	0.8	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=62/	field0original=11124_densi=0.2_D2=1_i=000_real.csv	field1original=11124_densi=0.2_D2=1_i=000_real.csv
0.2	1	0.8	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=63/	field0original=11044_densi=0.4_D2=1_i=000_real.csv	field1original=11044_densi=0.4_D2=1_i=000_real.csv
0.2	1	0.8	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=64/	field0original=11086_densi=0.1_D2=10_i=000_real.csv	field1original=11086_densi=0.1_D2=10_i=000_real.csv
0.2	1	0.8	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=65/	field0original=11101_densi=0.2_D2=10_i=000_real.csv	field1original=11101_densi=0.2_D2=10_i=000_real.csv
0.2	1	0.8	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=66/	field0original=10932_densi=0.4_D2=10_i=000_real.csv	field1original=10932_densi=0.4_D2=10_i=000_real.csv
0.1	1	0.4	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=67/	field0original=11112_densi=0.1_D2=1_i=000_real.csv	field1original=11112_densi=0.1_D2=1_i=000_real.csv
0.1	1	0.4	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=68/	field0original=11096_densi=0.2_D2=1_i=000_real.csv	field1original=11096_densi=0.2_D2=1_i=000_real.csv
0.1	1	0.4	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=69/	field0original=11045_densi=0.4_D2=1_i=000_real.csv	field1original=11045_densi=0.4_D2=1_i=000_real.csv
0.1	1	0.4	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=70/	field0original=10952_densi=0.1_D2=10_i=000_real.csv	field1original=10952_densi=0.1_D2=10_i=000_real.csv
0.1	1	0.4	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=71/	field0original=11124_densi=0.2_D2=10_i=000_real.csv	field1original=11124_densi=0.2_D2=10_i=000_real.csv
0.1	1	0.4	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=72/	field0original=11177_densi=0.4_D2=10_i=000_real.csv	field1original=11177_densi=0.4_D2=10_i=000_real.csv
0.1	1	0.6	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=73/	field0original=11047_densi=0.1_D2=1_i=000_real.csv	field1original=11047_densi=0.1_D2=1_i=000_real.csv
0.1	1	0.6	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=75/	field0original=11009_densi=0.4_D2=1_i=000_real.csv	field1original=11009_densi=0.4_D2=1_i=000_real.csv
0.1	1	0.6	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=76/	field0original=11121_densi=0.1_D2=10_i=000_real.csv	field1original=11121_densi=0.1_D2=10_i=000_real.csv
0.1	1	0.6	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=77/	field0original=11046_densi=0.2_D2=10_i=000_real.csv	field1original=11046_densi=0.2_D2=10_i=000_real.csv
0.1	1	0.6	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=78/	field0original=11130_densi=0.4_D2=10_i=000_real.csv	field1original=11130_densi=0.4_D2=10_i=000_real.csv
0.1	1	0.8	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=79/	field0original=11175_densi=0.1_D2=1_i=000_real.csv	field1original=11175_densi=0.1_D2=1_i=000_real.csv
0.1	1	0.8	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=80/	field0original=11113_densi=0.2_D2=1_i=000_real.csv	field1original=11113_densi=0.2_D2=1_i=000_real.csv
0.1	1	0.8	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=81/	field0original=10993_densi=0.4_D2=1_i=000_real.csv	field1original=10993_densi=0.4_D2=1_i=000_real.csv
0.1	1	0.8	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=82/	field0original=11012_densi=0.1_D2=10_i=000_real.csv	field1original=11012_densi=0.1_D2=10_i=000_real.csv
0.1	1	0.8	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=83/	field0original=11168_densi=0.2_D2=10_i=000_real.csv	field1original=11168_densi=0.2_D2=10_i=000_real.csv
0.1	1	0.8	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=84/	field0original=11086_densi=0.4_D2=10_i=000_real.csv	field1original=11086_densi=0.4_D2=10_i=000_real.csv
